x,y,z,fp_x,fp_y,fp_z,B.tot,B.tot.mag,B.canc,B.canc.mag,B.RMF,B.RMF.mag,is.rot
0.07,0.01,-0.05,0.950939,0.309017,-0.014939,,,,0.001228,[1.92040100e-04 5.92355903e-05 4.65444466e-04],0.000507,False
0.07,0.01,-0.04,0.950939,0.309017,-0.014939,,,,0.001239,[2.39724259e-04 6.68769793e-05 5.70455704e-04],0.000622,False
0.07,0.01,-0.03,0.950939,0.309017,-0.014939,,,,0.001245,[3.02167686e-04 7.44593807e-05 6.99509128e-04],0.000766,False
0.07,0.01,-0.02,0.950939,0.309017,-0.014939,,,,0.001252,[3.84916422e-04 8.14239123e-05 8.57457878e-04],0.000943,False
0.07,0.01,-0.01,0.950939,0.309017,-0.014939,,,,0.001277,[4.95629069e-04 8.69661477e-05 1.04942231e-03],0.001164,False
0.07,0.01,0.0,0.950939,0.309017,-0.014939,,,,0.001351,[6.44633340e-04 9.00099147e-05 1.28018350e-03],0.001436,False
0.07,0.01,0.01,0.950939,0.309017,-0.014939,,,,0.001519,[8.45330944e-04 8.92324842e-05 1.55311242e-03],0.001771,False
0.07,0.01,0.02,0.950939,0.309017,-0.014939,,,,0.001828,[1.11411838e-03 8.31794577e-05 1.86856915e-03],0.002177,False
0.07,0.01,0.03,0.950939,0.309017,-0.014939,,,,0.002314,[1.46935837e-03 7.04942757e-05 2.22195946e-03],0.002665,False
0.07,0.01,0.04,0.950939,0.309017,-0.014939,,,,0.002995,[1.92902292e-03 5.02270325e-05 2.60212333e-03],0.00324,False
0.07,0.01,0.05,0.950939,0.309017,-0.014939,,,,0.003872,[2.50723369e-03 2.20680788e-05 2.99130208e-03],0.003903,False
0.07,0.01,0.06,0.950939,0.309017,-0.014939,,,,0.004926,[ 3.21116893e-03 -1.37722087e-05  3.36805240e-03],0.004654,False
0.07,0.01,0.07,0.950939,0.309017,-0.014939,,,,0.006094,[ 4.04108814e-03 -5.72909629e-05  3.71347193e-03],0.005488,False
0.07,0.02,-0.07,0.950939,0.309017,-0.014939,,,,0.001191,[1.17461393e-04 2.26641499e-05 3.14883039e-04],0.000337,False
0.07,0.02,-0.06,0.950939,0.309017,-0.014939,,,,0.001223,[1.44033138e-04 2.35844508e-05 3.83923657e-04],0.000411,False
0.07,0.02,-0.05,0.950939,0.309017,-0.014939,,,,0.001247,[1.77868384e-04 2.33428387e-05 4.68659325e-04],0.000502,False
0.07,0.02,-0.04,0.950939,0.309017,-0.014939,,,,0.001263,[2.21545647e-04 2.12311454e-05 5.72567316e-04],0.000614,False
0.07,0.02,-0.03,0.950939,0.309017,-0.014939,,,,0.001274,[2.78698936e-04 1.62504683e-05 6.99698013e-04],0.000753,False
0.07,0.02,-0.02,0.950939,0.309017,-0.014939,,,,0.001284,[3.54428002e-04 7.03272510e-06 8.54587282e-04],0.000925,False
0.07,0.02,-0.01,0.950939,0.309017,-0.014939,,,,0.00131,[ 4.55804542e-04 -8.22810038e-06  1.04199172e-03],0.001137,False
0.07,0.02,0.0,0.950939,0.309017,-0.014939,,,,0.001379,[ 5.92422013e-04 -3.18021799e-05  1.26633421e-03],0.001398,False
0.07,0.02,0.01,0.950939,0.309017,-0.014939,,,,0.001534,[ 7.76846140e-04 -6.63535253e-05  1.53073652e-03],0.001718,False
0.07,0.02,0.02,0.950939,0.309017,-0.014939,,,,0.001822,[ 0.00102469 -0.0001147   0.00183558],0.002105,False
0.07,0.02,0.03,0.950939,0.309017,-0.014939,,,,0.002283,[ 0.00135392 -0.00017938  0.00217671],0.00257,False
0.07,0.02,0.04,0.950939,0.309017,-0.014939,,,,0.002942,[ 0.00178302 -0.00026201  0.00254392],0.003118,False
0.07,0.02,0.05,0.950939,0.309017,-0.014939,,,,0.003806,[ 0.00232818 -0.00036275  0.00292062],0.003753,False
0.07,0.02,0.06,0.950939,0.309017,-0.014939,,,,0.004859,[ 0.00300063 -0.00048036  0.00328607],0.004476,False
0.07,0.02,0.07,0.950939,0.309017,-0.014939,,,,0.006045,[ 0.00380657 -0.00061333  0.00362061],0.005289,False
0.07,0.03,-0.07,0.950939,0.309017,-0.014939,,,,0.001211,[1.06994976e-04 3.55649473e-07 3.13696978e-04],0.000331,False
0.07,0.03,-0.06,0.950939,0.309017,-0.014939,,,,0.001247,[ 1.30677131e-04 -4.31470126e-06  3.81178533e-04],0.000403,False
0.07,0.03,-0.05,0.950939,0.309017,-0.014939,,,,0.001278,[ 1.60695929e-04 -1.16360206e-05  4.63578517e-04],0.000491,False
0.07,0.03,-0.04,0.950939,0.309017,-0.014939,,,,0.001303,[ 1.99289256e-04 -2.27288352e-05  5.64068203e-04],0.000599,False
0.07,0.03,-0.03,0.950939,0.309017,-0.014939,,,,0.001322,[ 2.49616828e-04 -3.91175353e-05  6.86302133e-04],0.000731,False
0.07,0.03,-0.02,0.950939,0.309017,-0.014939,,,,0.001342,[ 3.16124871e-04 -6.28354670e-05  8.34328801e-04],0.000894,False
0.07,0.03,-0.01,0.950939,0.309017,-0.014939,,,,0.001374,[ 4.05005238e-04 -9.65221494e-05  1.01234966e-03],0.001095,False
0.07,0.03,0.0,0.950939,0.309017,-0.014939,,,,0.001443,[ 0.00052472 -0.00014348  0.00122424],0.00134,False
0.07,0.03,0.01,0.950939,0.309017,-0.014939,,,,0.001586,[ 0.00068647 -0.0002076   0.0014727 ],0.001638,False
0.07,0.03,0.02,0.950939,0.309017,-0.014939,,,,0.001852,[ 0.00090449 -0.00029317  0.00175807],0.001999,False
0.07,0.03,0.03,0.950939,0.309017,-0.014939,,,,0.002287,[ 0.00119569 -0.00040432  0.00207678],0.00243,False
0.07,0.03,0.04,0.950939,0.309017,-0.014939,,,,0.002923,[ 0.00157865 -0.0005444   0.00241986],0.00294,False
0.07,0.03,0.05,0.950939,0.309017,-0.014939,,,,0.003779,[ 0.00207165 -0.00071527  0.00277244],0.003534,False
0.07,0.03,0.06,0.950939,0.309017,-0.014939,,,,0.004848,[ 0.00269087 -0.00091735  0.0031149 ],0.004217,False
0.07,0.03,0.07,0.950939,0.309017,-0.014939,,,,0.00608,[ 0.00345049 -0.00115105  0.00342664],0.004997,False
0.07,0.04,-0.07,0.950939,0.309017,-0.014939,,,,0.001237,[ 9.51776662e-05 -2.11100233e-05  3.07754791e-04],0.000323,False
0.07,0.04,-0.06,0.950939,0.309017,-0.014939,,,,0.001281,[ 1.15544481e-04 -3.08364003e-05  3.72464926e-04],0.000391,False
0.07,0.04,-0.05,0.950939,0.309017,-0.014939,,,,0.001322,[ 1.41152680e-04 -4.44468446e-05  4.50997915e-04],0.000475,False
0.07,0.04,-0.04,0.950939,0.309017,-0.014939,,,,0.001358,[ 1.73823148e-04 -6.33651654e-05  5.46134954e-04],0.000577,False
0.07,0.04,-0.03,0.950939,0.309017,-0.014939,,,,0.001392,[ 2.16128764e-04 -8.94931416e-05  6.61029324e-04],0.000701,False
0.07,0.04,-0.02,0.950939,0.309017,-0.014939,,,,0.001427,[ 0.0002717  -0.00012534  0.00079911],0.000853,False
0.07,0.04,-0.01,0.950939,0.309017,-0.014939,,,,0.001475,[ 0.0003456  -0.00017413  0.00096386],0.001039,False
0.07,0.04,0.0,0.950939,0.309017,-0.014939,,,,0.001556,[ 0.0004448  -0.00023992  0.00115839],0.001264,False
0.07,0.04,0.01,0.950939,0.309017,-0.014939,,,,0.001705,[ 0.00057866 -0.00032762  0.00138476],0.001536,False
0.07,0.04,0.02,0.950939,0.309017,-0.014939,,,,0.001968,[ 0.00075926 -0.00044283  0.00164293],0.001863,False
0.07,0.04,0.03,0.950939,0.309017,-0.014939,,,,0.002395,[ 0.00100151 -0.00059151  0.00192951],0.002253,False
0.07,0.04,0.04,0.950939,0.309017,-0.014939,,,,0.003031,[ 0.0013227 -0.0007795  0.0022364],0.002713,False
0.07,0.04,0.05,0.950939,0.309017,-0.014939,,,,0.003908,[ 0.00174158 -0.0010121   0.0025499 ],0.00325,False
0.07,0.04,0.06,0.950939,0.309017,-0.014939,,,,0.005031,[ 0.00227751 -0.00129433  0.00285087],0.003872,False
0.07,0.04,0.07,0.950939,0.309017,-0.014939,,,,0.006358,[ 0.0029511  -0.00163297  0.00311631],0.004592,False
0.07,0.05,-0.07,0.950939,0.309017,-0.014939,,,,0.001268,[ 8.24199112e-05 -4.11297598e-05  2.97562464e-04],0.000311,False
0.07,0.05,-0.06,0.950939,0.309017,-0.014939,,,,0.001323,[ 9.91937144e-05 -5.52301332e-05  3.58519828e-04],0.000376,False
0.07,0.05,-0.05,0.950939,0.309017,-0.014939,,,,0.001377,[ 1.20006914e-04 -7.41547778e-05  4.31983644e-04],0.000454,False
0.07,0.05,-0.04,0.950939,0.309017,-0.014939,,,,0.001429,[ 1.46215166e-04 -9.95101576e-05  5.20298615e-04],0.00055,False
0.07,0.05,-0.03,0.950939,0.309017,-0.014939,,,,0.001482,[ 0.00017973 -0.00013341  0.00062606],0.000665,False
0.07,0.05,-0.02,0.950939,0.309017,-0.014939,,,,0.001541,[ 0.00022326 -0.0001786   0.000752  ],0.000805,False
0.07,0.05,-0.01,0.950939,0.309017,-0.014939,,,,0.001616,[ 0.00028058 -0.00023862  0.00090078],0.000973,False
0.07,0.05,0.0,0.950939,0.309017,-0.014939,,,,0.001727,[ 0.00035691 -0.00031791  0.00107459],0.001176,False
0.07,0.05,0.01,0.950939,0.309017,-0.014939,,,,0.001907,[ 0.00045933 -0.00042191  0.00127456],0.001419,False
0.07,0.05,0.02,0.950939,0.309017,-0.014939,,,,0.002201,[ 0.00059709 -0.00055709  0.00149988],0.001708,False
0.07,0.05,0.03,0.950939,0.309017,-0.014939,,,,0.002665,[ 0.0007819  -0.00073083  0.00174664],0.002048,False
0.07,0.05,0.04,0.950939,0.309017,-0.014939,,,,0.003352,[ 0.00102787 -0.0009513   0.00200657],0.002447,False
0.07,0.05,0.05,0.950939,0.309017,-0.014939,,,,0.004311,[ 0.00135119 -0.0012275   0.00226575],0.00291,False
0.07,0.05,0.06,0.950939,0.309017,-0.014939,,,,0.005562,[ 0.00176987 -0.00157012  0.00250355],0.003445,False
0.07,0.05,0.07,0.950939,0.309017,-0.014939,,,,0.007074,[ 0.00230427 -0.0019943   0.0026917 ],0.004066,False
0.07,0.06,-0.07,0.950939,0.309017,-0.014939,,,,0.001305,[ 6.91728835e-05 -5.92609293e-05  2.83726697e-04],0.000298,False
0.07,0.06,-0.06,0.950939,0.309017,-0.014939,,,,0.001371,[ 8.22404507e-05 -7.69813907e-05  3.40198932e-04],0.000358,False
0.07,0.06,-0.05,0.950939,0.309017,-0.014939,,,,0.00144,[ 9.81073056e-05 -1.00171774e-04  4.07741275e-04],0.000431,False
0.07,0.06,-0.04,0.950939,0.309017,-0.014939,,,,0.001511,[ 0.00011765 -0.00013051  0.00048826],0.000519,False
0.07,0.06,-0.03,0.950939,0.309017,-0.014939,,,,0.001588,[ 0.00014209 -0.00017014  0.00058377],0.000624,False
0.07,0.06,-0.02,0.950939,0.309017,-0.014939,,,,0.001678,[ 0.00017316 -0.00022186  0.00069633],0.000751,False
0.07,0.06,-0.01,0.950939,0.309017,-0.014939,,,,0.001791,[ 0.00021329 -0.00028916  0.00082775],0.000902,False
0.07,0.06,0.0,0.950939,0.309017,-0.014939,,,,0.001949,[ 0.00026582 -0.00037644  0.00097925],0.001082,False
0.07,0.06,0.01,0.950939,0.309017,-0.014939,,,,0.002186,[ 0.00033529 -0.00048911  0.00115089],0.001295,False
0.07,0.06,0.02,0.950939,0.309017,-0.014939,,,,0.002551,[ 0.00042763 -0.00063368  0.00134077],0.001543,False
0.07,0.06,0.03,0.950939,0.309017,-0.014939,,,,0.003105,[ 0.00055041 -0.00081786  0.00154389],0.001832,False
0.07,0.06,0.04,0.950939,0.309017,-0.014939,,,,0.003919,[ 0.00071274 -0.00105067  0.00175081],0.002163,False
0.07,0.06,0.05,0.950939,0.309017,-0.014939,,,,0.00506,[ 0.00092502 -0.0013429   0.0019459 ],0.002539,False
0.07,0.06,0.06,0.950939,0.309017,-0.014939,,,,0.006575,[ 0.0011984  -0.00170821  0.00210512],0.002964,False
0.07,0.06,0.07,0.950939,0.309017,-0.014939,,,,0.008451,[ 0.00154401 -0.00216584  0.00219253],0.003447,False
0.07,0.07,-0.07,0.950939,0.309017,-0.014939,,,,0.001344,[ 5.58985400e-05 -7.52166537e-05  2.66895006e-04],0.000283,False
0.07,0.07,-0.06,0.950939,0.309017,-0.014939,,,,0.001423,[ 6.53142180e-05 -9.57999455e-05  3.18388855e-04],0.000339,False
0.07,0.07,-0.05,0.950939,0.309017,-0.014939,,,,0.001508,[ 7.63200744e-05 -1.22234527e-04  3.79486840e-04],0.000406,False
0.07,0.07,-0.04,0.950939,0.309017,-0.014939,,,,0.001602,[ 8.93211824e-05 -1.56164367e-04  4.51676512e-04],0.000486,False
0.07,0.07,-0.03,0.950939,0.309017,-0.014939,,,,0.001707,[ 0.00010488 -0.00019967  0.00053648],0.000582,False
0.07,0.07,-0.02,0.950939,0.309017,-0.014939,,,,0.001831,[ 0.00012379 -0.00025534  0.00063529],0.000696,False
0.07,0.07,-0.01,0.950939,0.309017,-0.014939,,,,0.00199,[ 0.00014712 -0.00032642  0.00074919],0.00083,False
0.07,0.07,0.0,0.950939,0.309017,-0.014939,,,,0.002206,[ 0.00017637 -0.00041685  0.00087853],0.000988,False
0.07,0.07,0.01,0.950939,0.309017,-0.014939,,,,0.002517,[ 0.0002135  -0.00053138  0.00102239],0.001172,False
0.07,0.07,0.02,0.950939,0.309017,-0.014939,,,,0.002981,[ 0.00026099 -0.00067566  0.00117778],0.001383,False
0.07,0.07,0.03,0.950939,0.309017,-0.014939,,,,0.003673,[ 0.00032178 -0.00085629  0.00133856],0.001621,False
0.07,0.07,0.04,0.950939,0.309017,-0.014939,,,,0.00469,[ 0.00039902 -0.00108095  0.00149384],0.001887,False
0.07,0.07,0.05,0.950939,0.309017,-0.014939,,,,0.006142,[ 0.00049531 -0.00135868  0.001626  ],0.002176,False
0.07,0.07,0.06,0.950939,0.309017,-0.014939,,,,0.008135,[ 0.00061134 -0.00170048  0.00170758],0.002486,False
0.07,0.07,0.07,0.950939,0.309017,-0.014939,,,,0.010719,[ 0.00074318 -0.00212053  0.00169636],0.002815,False
-0.07,-0.07,-0.07,0.950793,-0.309017,-0.022407,,,,0.001344,[ 0.00011801 -0.00013931 -0.00014938],0.000236,False
-0.07,-0.07,-0.06,0.950793,-0.309017,-0.022407,,,,0.001423,[ 0.00014387 -0.00017233 -0.00017703],0.000286,False
-0.07,-0.07,-0.05,0.950793,-0.309017,-0.022407,,,,0.001508,[ 0.00017584 -0.00021384 -0.00020975],0.000347,False
-0.07,-0.07,-0.04,0.950793,-0.309017,-0.022407,,,,0.001602,[ 0.00021561 -0.00026617 -0.00024832],0.000423,False
-0.07,-0.07,-0.03,0.950793,-0.309017,-0.022407,,,,0.001707,[ 0.00026536 -0.00033234 -0.00029353],0.000517,False
-0.07,-0.07,-0.02,0.950793,-0.309017,-0.022407,,,,0.001831,[ 0.00032794 -0.00041612 -0.00034612],0.000633,False
-0.07,-0.07,-0.01,0.950793,-0.309017,-0.022407,,,,0.00199,[ 0.00040702 -0.00052233 -0.00040663],0.000777,False
-0.07,-0.07,0.0,0.950793,-0.309017,-0.022407,,,,0.002206,[ 0.00050729 -0.00065694 -0.00047523],0.000956,False
-0.07,-0.07,0.01,0.950793,-0.309017,-0.022407,,,,0.002517,[ 0.00063459 -0.00082727 -0.00055142],0.001179,False
-0.07,-0.07,0.02,0.950793,-0.309017,-0.022407,,,,0.002981,[ 0.0007961  -0.00104212 -0.00063358],0.001456,False
-0.07,-0.07,0.03,0.950793,-0.309017,-0.022407,,,,0.003673,[ 0.00100023 -0.00131181 -0.00071841],0.001799,False
-0.07,-0.07,0.04,0.950793,-0.309017,-0.022407,,,,0.00469,[ 0.0012564  -0.00164813 -0.00080011],0.002221,False
-0.07,-0.07,0.05,0.950793,-0.309017,-0.022407,,,,0.006142,[ 0.00157436 -0.00206419 -0.00086927],0.002738,False
-0.07,-0.07,0.06,0.950793,-0.309017,-0.022407,,,,0.008135,[ 0.00196288 -0.0025742  -0.00091125],0.003363,False
-0.07,-0.07,0.07,0.950793,-0.309017,-0.022407,,,,0.010719,[ 0.00242721 -0.00319298 -0.00090356],0.004111,False
-0.07,-0.06,-0.07,0.950793,-0.309017,-0.022407,,,,0.001305,[ 0.00012407 -0.00014169 -0.00017925],0.00026,False
-0.07,-0.06,-0.06,0.950793,-0.309017,-0.022407,,,,0.001371,[ 0.00015169 -0.00017553 -0.00021456],0.000316,False
-0.07,-0.06,-0.05,0.950793,-0.309017,-0.022407,,,,0.00144,[ 0.00018604 -0.00021817 -0.00025706],0.000385,False
-0.07,-0.06,-0.04,0.950793,-0.309017,-0.022407,,,,0.001511,[ 0.00022907 -0.00027205 -0.00030813],0.000471,False
-0.07,-0.06,-0.03,0.950793,-0.309017,-0.022407,,,,0.001588,[ 0.00028333 -0.00034032 -0.00036932],0.000577,False
-0.07,-0.06,-0.02,0.950793,-0.309017,-0.022407,,,,0.001678,[ 0.00035222 -0.00042697 -0.00044228],0.000708,False
-0.07,-0.06,-0.01,0.950793,-0.309017,-0.022407,,,,0.001791,[ 0.00044017 -0.00053702 -0.00052868],0.000873,False
-0.07,-0.06,0.0,0.950793,-0.309017,-0.022407,,,,0.001949,[ 0.00055297 -0.0006767  -0.00062998],0.001077,False
-0.07,-0.06,0.01,0.950793,-0.309017,-0.022407,,,,0.002186,[ 0.00069801 -0.00085359 -0.00074708],0.001332,False
-0.07,-0.06,0.02,0.950793,-0.309017,-0.022407,,,,0.002551,[ 0.00088456 -0.00107664 -0.00087987],0.001648,False
-0.07,-0.06,0.03,0.950793,-0.309017,-0.022407,,,,0.003105,[ 0.00112383 -0.00135619 -0.0010265 ],0.002039,False
-0.07,-0.06,0.04,0.950793,-0.309017,-0.022407,,,,0.003919,[ 0.00142893 -0.00170377 -0.00118251],0.002519,False
-0.07,-0.06,0.05,0.950793,-0.309017,-0.022407,,,,0.00506,[ 0.0018144  -0.00213207 -0.00133982],0.003104,False
-0.07,-0.06,0.06,0.950793,-0.309017,-0.022407,,,,0.006575,[ 0.00229548 -0.0026552  -0.00148541],0.003811,False
-0.07,-0.06,0.07,0.950793,-0.309017,-0.022407,,,,0.008451,[ 0.00288698 -0.00329006 -0.00159919],0.00466,False
-0.07,-0.05,-0.07,0.950793,-0.309017,-0.022407,,,,0.001268,[ 0.00012885 -0.00013954 -0.00020923],0.000283,False
-0.07,-0.05,-0.06,0.950793,-0.309017,-0.022407,,,,0.001323,[ 0.000158   -0.00017285 -0.00025227],0.000344,False
-0.07,-0.05,-0.05,0.950793,-0.309017,-0.022407,,,,0.001377,[ 0.00019449 -0.00021481 -0.00030465],0.00042,False
-0.07,-0.05,-0.04,0.950793,-0.309017,-0.022407,,,,0.001429,[ 0.00024054 -0.00026782 -0.00036837],0.000515,False
-0.07,-0.05,-0.03,0.950793,-0.309017,-0.022407,,,,0.001482,[ 0.00029913 -0.00033497 -0.00044571],0.000633,False
-0.07,-0.05,-0.02,0.950793,-0.309017,-0.022407,,,,0.001541,[ 0.00037426 -0.00042016 -0.00053928],0.000779,False
-0.07,-0.05,-0.01,0.950793,-0.309017,-0.022407,,,,0.001616,[ 0.00047126 -0.00052826 -0.00065183],0.000962,False
-0.07,-0.05,0.0,0.950793,-0.309017,-0.022407,,,,0.001727,[ 0.00059719 -0.00066524 -0.00078604],0.00119,False
-0.07,-0.05,0.01,0.950793,-0.309017,-0.022407,,,,0.001907,[ 0.00076118 -0.00083821 -0.00094408],0.001474,False
-0.07,-0.05,0.02,0.950793,-0.309017,-0.022407,,,,0.002201,[ 0.00097485 -0.00105536 -0.00112705],0.001826,False
-0.07,-0.05,0.03,0.950793,-0.309017,-0.022407,,,,0.002665,[ 0.00125235 -0.00132561 -0.00133403],0.002259,False
-0.07,-0.05,0.04,0.950793,-0.309017,-0.022407,,,,0.003352,[ 0.00161031 -0.00165821 -0.00156126],0.002789,False
-0.07,-0.05,0.05,0.950793,-0.309017,-0.022407,,,,0.004311,[ 0.00206725 -0.00206233 -0.00180122],0.003431,False
-0.07,-0.05,0.06,0.950793,-0.309017,-0.022407,,,,0.005562,[ 0.00264302 -0.00254712 -0.00204222],0.0042,False
-0.07,-0.05,0.07,0.950793,-0.309017,-0.022407,,,,0.007074,[ 0.00335882 -0.00312338 -0.00226808],0.005117,False
-0.07,-0.04,-0.07,0.950793,-0.309017,-0.022407,,,,0.001237,[ 0.0001321  -0.00013278 -0.00023815],0.000303,False
-0.07,-0.04,-0.06,0.950793,-0.309017,-0.022407,,,,0.001281,[ 0.00016245 -0.00016417 -0.00028859],0.00037,False
-0.07,-0.04,-0.05,0.950793,-0.309017,-0.022407,,,,0.001322,[ 0.00020069 -0.00020362 -0.00035042],0.000452,False
-0.07,-0.04,-0.04,0.950793,-0.309017,-0.022407,,,,0.001358,[ 0.00024932 -0.00025333 -0.00042621],0.000555,False
-0.07,-0.04,-0.03,0.950793,-0.309017,-0.022407,,,,0.001392,[ 0.00031173 -0.0003161  -0.00051895],0.000683,False
-0.07,-0.04,-0.02,0.950793,-0.309017,-0.022407,,,,0.001427,[ 0.00039254 -0.00039549 -0.0006321 ],0.000843,False
-0.07,-0.04,-0.01,0.950793,-0.309017,-0.022407,,,,0.001475,[ 0.00049799 -0.00049585 -0.00076935],0.001042,False
-0.07,-0.04,0.0,0.950793,-0.309017,-0.022407,,,,0.001556,[ 0.00063641 -0.00062244 -0.00093442],0.001291,False
-0.07,-0.04,0.01,0.950793,-0.309017,-0.022407,,,,0.001705,[ 0.00081865 -0.00078132 -0.00113042],0.0016,False
-0.07,-0.04,0.02,0.950793,-0.309017,-0.022407,,,,0.001968,[ 0.00105844 -0.00097913 -0.00135906],0.001981,False
-0.07,-0.04,0.03,0.950793,-0.309017,-0.022407,,,,0.002395,[ 0.00137237 -0.00122247 -0.00161955],0.00245,False
-0.07,-0.04,0.04,0.950793,-0.309017,-0.022407,,,,0.003031,[ 0.00177929 -0.00151714 -0.00190747],0.003018,False
-0.07,-0.04,0.05,0.950793,-0.309017,-0.022407,,,,0.003908,[ 0.00229922 -0.00186726 -0.00221422],0.003698,False
-0.07,-0.04,0.06,0.950793,-0.309017,-0.022407,,,,0.005031,[ 0.00295216 -0.00227494 -0.00252742],0.004503,False
-0.07,-0.04,0.07,0.950793,-0.309017,-0.022407,,,,0.006358,[ 0.00375814 -0.00274145 -0.00283282],0.005446,False
-0.07,-0.03,-0.07,0.950793,-0.309017,-0.022407,,,,0.001211,[ 0.00013359 -0.00012158 -0.00026482],0.000321,False
-0.07,-0.03,-0.06,0.950793,-0.309017,-0.022407,,,,0.001247,[ 0.0001647  -0.00014976 -0.00032197],0.000391,False
-0.07,-0.03,-0.05,0.950793,-0.309017,-0.022407,,,,0.001278,[ 0.00020415 -0.00018497 -0.00039232],0.000479,False
-0.07,-0.03,-0.04,0.950793,-0.309017,-0.022407,,,,0.001303,[ 0.00025465 -0.00022909 -0.00047893],0.000589,False
-0.07,-0.03,-0.03,0.950793,-0.309017,-0.022407,,,,0.001322,[ 0.00032    -0.00028448 -0.00058541],0.000725,False
-0.07,-0.03,-0.02,0.950793,-0.309017,-0.022407,,,,0.001342,[ 0.00040535 -0.00035407 -0.0007159 ],0.000896,False
-0.07,-0.03,-0.01,0.950793,-0.309017,-0.022407,,,,0.001374,[ 0.00051777 -0.00044142 -0.00087487],0.001108,False
-0.07,-0.03,0.0,0.950793,-0.309017,-0.022407,,,,0.001443,[ 0.00066668 -0.00055072 -0.00106675],0.001373,False
-0.07,-0.03,0.01,0.950793,-0.309017,-0.022407,,,,0.001586,[ 0.00086439 -0.00068664 -0.00129518],0.001702,False
-0.07,-0.03,0.02,0.950793,-0.309017,-0.022407,,,,0.001852,[ 0.00112628 -0.00085388 -0.00156189],0.002106,False
-0.07,-0.03,0.03,0.950793,-0.309017,-0.022407,,,,0.002287,[ 0.00147044 -0.00105653 -0.00186531],0.0026,False
-0.07,-0.03,0.04,0.950793,-0.309017,-0.022407,,,,0.002923,[ 0.00191641 -0.00129705 -0.00219926],0.003192,False
-0.07,-0.03,0.05,0.950793,-0.309017,-0.022407,,,,0.003779,[ 0.00248317 -0.0015752  -0.0025525 ],0.003894,False
-0.07,-0.03,0.06,0.950793,-0.309017,-0.022407,,,,0.004848,[ 0.00318691 -0.00188764 -0.00291013],0.00471,False
-0.07,-0.03,0.07,0.950793,-0.309017,-0.022407,,,,0.00608,[ 0.00404079 -0.00222867 -0.00325738],0.005648,False
-0.07,-0.02,-0.07,0.950793,-0.309017,-0.022407,,,,0.001191,[ 0.00013311 -0.00010638 -0.00028818],0.000335,False
-0.07,-0.02,-0.06,0.950793,-0.309017,-0.022407,,,,0.001223,[ 0.00016446 -0.00013021 -0.000351  ],0.000409,False
-0.07,-0.02,-0.05,0.950793,-0.309017,-0.022407,,,,0.001247,[ 0.0002044  -0.00015971 -0.00042849],0.000501,False
-0.07,-0.02,-0.04,0.950793,-0.309017,-0.022407,,,,0.001263,[ 0.00025585 -0.0001963  -0.00052409],0.000615,False
-0.07,-0.02,-0.03,0.950793,-0.309017,-0.022407,,,,0.001274,[ 0.00032287 -0.00024174 -0.00064187],0.000758,False
-0.07,-0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.001284,[ 0.00041105 -0.00029818 -0.00078647],0.000936,False
-0.07,-0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.00131,[ 0.00052806 -0.0003682  -0.00096289],0.001158,False
-0.07,-0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.001379,[ 0.00068419 -0.0004547  -0.00117598],0.001435,False
-0.07,-0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.001534,[ 0.00089278 -0.00056078 -0.00142953],0.001776,False
-0.07,-0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.001822,[ 0.00117024 -0.00068929 -0.00172489],0.002195,False
-0.07,-0.02,0.03,0.950793,-0.309017,-0.022407,,,,0.002283,[ 0.00153537 -0.00084219 -0.00205922],0.002703,False
-0.07,-0.02,0.04,0.950793,-0.309017,-0.022407,,,,0.002942,[ 0.00200732 -0.00101967 -0.00242404],0.003308,False
-0.07,-0.02,0.05,0.950793,-0.309017,-0.022407,,,,0.003806,[ 0.00260267 -0.00121921 -0.002805  ],0.004016,False
-0.07,-0.02,0.06,0.950793,-0.309017,-0.022407,,,,0.004859,[ 0.0033325  -0.00143533 -0.00318418],0.004827,False
-0.07,-0.02,0.07,0.950793,-0.309017,-0.022407,,,,0.006045,[ 0.00420204 -0.00166026 -0.00354536],0.005743,False
-0.07,-0.01,-0.07,0.950793,-0.309017,-0.022407,,,,0.00118,[ 1.30539689e-04 -8.78266803e-05 -3.07350897e-04],0.000345,False
-0.07,-0.01,-0.06,0.950793,-0.309017,-0.022407,,,,0.001208,[ 0.00016151 -0.00010642 -0.00037454],0.000422,False
-0.07,-0.01,-0.05,0.950793,-0.309017,-0.022407,,,,0.001228,[ 0.00020111 -0.00012906 -0.00045744],0.000516,False
-0.07,-0.01,-0.04,0.950793,-0.309017,-0.022407,,,,0.001239,[ 0.00025236 -0.00015664 -0.00055975],0.000634,False
-0.07,-0.01,-0.03,0.950793,-0.309017,-0.022407,,,,0.001245,[ 0.00031947 -0.00019024 -0.00068579],0.00078,False
-0.07,-0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.001252,[ 0.00040828 -0.00023111 -0.00084052],0.000963,False
-0.07,-0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.001277,[ 0.00052682 -0.00028071 -0.00102922],0.00119,False
-0.07,-0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.001351,[ 0.00068585 -0.00034059 -0.00125691],0.001472,False
