x,y,z,fp_x,fp_y,fp_z,B.tot,B.tot.mag,B.canc,B.canc.mag,B.RMF,B.RMF.mag,B.RMF.mag_1,is.rot
-0.04,0.05,-0.01,0.950793,-0.309017,-0.022407,,,,0.000453,[ 1.68052502e-04 -2.11631821e-05 -1.49334437e-04],0.000904,0.000226,FALSE
-0.04,0.05,0,0.950793,-0.309017,-0.022407,,,,0.000417,[ 1.92266496e-04 -2.32389876e-05 -1.68017972e-04],0.001024,0.000256,FALSE
-0.04,0.05,0.01,0.950793,-0.309017,-0.022407,,,,0.000428,[ 2.19716006e-04 -2.54746638e-05 -1.87995543e-04],0.00116,0.00029,FALSE
-0.04,0.05,0.02,0.950793,-0.309017,-0.022407,,,,0.000531,[ 2.50680239e-04 -2.78830929e-05 -2.08900841e-04],0.001312,0.000328,FALSE
-0.04,0.05,0.03,0.950793,-0.309017,-0.022407,,,,0.000743,[ 2.85387582e-04 -3.04790325e-05 -2.30149885e-04],0.001472,0.000368,FALSE
-0.04,0.05,0.04,0.950793,-0.309017,-0.022407,,,,0.001057,[ 3.23974704e-04 -3.32776255e-05 -2.50882105e-04],0.001644,0.000411,FALSE
-0.04,0.05,0.05,0.950793,-0.309017,-0.022407,,,,0.001461,[ 3.66431501e-04 -3.62910319e-05 -2.69899141e-04],0.001828,0.000457,FALSE
-0.03,-0.05,-0.05,0.950793,-0.309017,-0.022407,,,,0.000571,[ 1.13148911e-04 -4.88261489e-05 -2.35357891e-05],0.0005,0.000125,FALSE
-0.03,-0.05,-0.04,0.950793,-0.309017,-0.022407,,,,0.000551,[ 1.29991254e-04 -5.68558303e-05 -2.62661373e-05],0.000576,0.000144,FALSE
-0.03,-0.05,-0.03,0.950793,-0.309017,-0.022407,,,,0.000523,[ 1.49313000e-04 -6.62735342e-05 -2.92076540e-05],0.000664,0.000166,FALSE
-0.03,-0.05,-0.02,0.950793,-0.309017,-0.022407,,,,0.000488,[ 1.71436809e-04 -7.73162494e-05 -3.23288624e-05],0.000764,0.000191,FALSE
-0.03,-0.05,-0.01,0.950793,-0.309017,-0.022407,,,,0.000454,[ 1.96703658e-04 -9.02531805e-05 -3.55758819e-05],0.000876,0.000219,FALSE
-0.03,-0.05,0,0.950793,-0.309017,-0.022407,,,,0.000441,[ 2.25462302e-04 -1.05385064e-04 -3.88659278e-05],0.001008,0.000252,FALSE
-0.03,-0.05,0.01,0.950793,-0.309017,-0.022407,,,,0.000486,[ 2.58052615e-04 -1.23040326e-04 -4.20802282e-05],0.001156,0.000289,FALSE
